profile,type,REGION,time,price
solar,green,VIC,1/07/2051,1.1
wind,Energy,NSW,1/07/2051,136.6
wind,Energy,QLD,1/07/2051,94.3
wind,Energy,SA,1/07/2051,117.6
wind,Energy,VIC,1/07/2051,117.8
wind,green,NSW,1/07/2051,1.1
wind,green,QLD,1/07/2051,1.1
wind,green,SA,1/07/2051,1.1
wind,green,VIC,1/07/2051,1.1
baseload,green,NSW,1/07/2051,1.1
baseload,green,QLD,1/07/2051,1.1
baseload,green,SA,1/07/2051,1.1
baseload,green,VIC,1/07/2051,1.1
baseload,Energy,NSW,1/08/2051,170.2
baseload,Energy,QLD,1/08/2051,117
baseload,Energy,SA,1/08/2051,158.8
baseload,Energy,VIC,1/08/2051,169.6
solar,Energy,NSW,1/08/2051,69.1
solar,Energy,QLD,1/08/2051,54.2
solar,Energy,SA,1/08/2051,71.7
solar,Energy,VIC,1/08/2051,91.5
solar,green,NSW,1/08/2051,1.1
solar,green,QLD,1/08/2051,1.1
solar,green,SA,1/08/2051,1.1
solar,green,VIC,1/08/2051,1.1
wind,Energy,NSW,1/08/2051,144.4
wind,Energy,QLD,1/08/2051,112.4
wind,Energy,SA,1/08/2051,105
wind,Energy,VIC,1/08/2051,108.9
wind,green,NSW,1/08/2051,1.1
wind,green,QLD,1/08/2051,1.1
wind,green,SA,1/08/2051,1.1
wind,green,VIC,1/08/2051,1.1
baseload,green,NSW,1/08/2051,1.1
baseload,green,QLD,1/08/2051,1.1
baseload,green,SA,1/08/2051,1.1
baseload,green,VIC,1/08/2051,1.1
baseload,Energy,NSW,1/09/2051,87.8
baseload,Energy,QLD,1/09/2051,64.1
baseload,Energy,SA,1/09/2051,69.9
baseload,Energy,VIC,1/09/2051,85.6
solar,Energy,NSW,1/09/2051,36.7
solar,Energy,QLD,1/09/2051,21.9
solar,Energy,SA,1/09/2051,23.3
solar,Energy,VIC,1/09/2051,39.8
solar,green,NSW,1/09/2051,1.1
solar,green,QLD,1/09/2051,1.1
solar,green,SA,1/09/2051,1.1
solar,green,VIC,1/09/2051,1.1
wind,Energy,NSW,1/09/2051,77.9
wind,Energy,QLD,1/09/2051,63.4
wind,Energy,SA,1/09/2051,60.8
wind,Energy,VIC,1/09/2051,61.3
wind,green,NSW,1/09/2051,1.1
wind,green,QLD,1/09/2051,1.1
wind,green,SA,1/09/2051,1.1
wind,green,VIC,1/09/2051,1.1
baseload,green,NSW,1/09/2051,1.1
baseload,green,QLD,1/09/2051,1.1
baseload,green,SA,1/09/2051,1.1
baseload,green,VIC,1/09/2051,1.1
baseload,Energy,NSW,1/10/2051,56.2
baseload,Energy,QLD,1/10/2051,49.4
baseload,Energy,SA,1/10/2051,46.3
baseload,Energy,VIC,1/10/2051,50.4
solar,Energy,NSW,1/10/2051,32.6
solar,Energy,QLD,1/10/2051,15.5
solar,Energy,SA,1/10/2051,19.7
solar,Energy,VIC,1/10/2051,29.4
solar,green,NSW,1/10/2051,1.1
solar,green,QLD,1/10/2051,1.1
solar,green,SA,1/10/2051,1.1
solar,green,VIC,1/10/2051,1.1
wind,Energy,NSW,1/10/2051,54.5
wind,Energy,QLD,1/10/2051,49.2
wind,Energy,SA,1/10/2051,41.9
wind,Energy,VIC,1/10/2051,39.9
wind,green,NSW,1/10/2051,1.1
wind,green,QLD,1/10/2051,1.1
wind,green,SA,1/10/2051,1.1
wind,green,VIC,1/10/2051,1.1
baseload,green,NSW,1/10/2051,1.1
baseload,green,QLD,1/10/2051,1.1
baseload,green,SA,1/10/2051,1.1
baseload,green,VIC,1/10/2051,1.1
baseload,Energy,NSW,1/11/2051,40.6
baseload,Energy,QLD,1/11/2051,58.8
baseload,Energy,SA,1/11/2051,64.3
baseload,Energy,VIC,1/11/2051,42.6
solar,Energy,NSW,1/11/2051,21.4
solar,Energy,QLD,1/11/2051,26.7
solar,Energy,SA,1/11/2051,16.3
solar,Energy,VIC,1/11/2051,20.2
solar,green,NSW,1/11/2051,1.1
solar,green,QLD,1/11/2051,1.1
solar,green,SA,1/11/2051,1.1
solar,green,VIC,1/11/2051,1.1
wind,Energy,NSW,1/11/2051,38.5
wind,Energy,QLD,1/11/2051,64.1
wind,Energy,SA,1/11/2051,41.8
wind,Energy,VIC,1/11/2051,33
wind,green,NSW,1/11/2051,1.1
wind,green,QLD,1/11/2051,1.1
wind,green,SA,1/11/2051,1.1
wind,green,VIC,1/11/2051,1.1
baseload,green,NSW,1/11/2051,1.1
baseload,green,QLD,1/11/2051,1.1
baseload,green,SA,1/11/2051,1.1
baseload,green,VIC,1/11/2051,1.1
baseload,Energy,NSW,1/12/2051,45.2
baseload,Energy,QLD,1/12/2051,64.6
baseload,Energy,SA,1/12/2051,55
baseload,Energy,VIC,1/12/2051,49.2
solar,Energy,NSW,1/12/2051,20.7
solar,Energy,QLD,1/12/2051,30.4
solar,Energy,SA,1/12/2051,27.9
solar,Energy,VIC,1/12/2051,26.9
solar,green,NSW,1/12/2051,1.1
solar,green,QLD,1/12/2051,1.1
solar,green,SA,1/12/2051,1.1
solar,green,VIC,1/12/2051,1.1
wind,Energy,NSW,1/12/2051,41.7
wind,Energy,QLD,1/12/2051,56.5
wind,Energy,SA,1/12/2051,46
wind,Energy,VIC,1/12/2051,39.2
wind,green,NSW,1/12/2051,1.1
wind,green,QLD,1/12/2051,1.1
wind,green,SA,1/12/2051,1.1
wind,green,VIC,1/12/2051,1.1
baseload,green,NSW,1/12/2051,1.1
baseload,green,QLD,1/12/2051,1.1
baseload,green,SA,1/12/2051,1.1
baseload,green,VIC,1/12/2051,1.1
baseload,Energy,NSW,1/01/2052,89.6
baseload,Energy,QLD,1/01/2052,98.9
baseload,Energy,SA,1/01/2052,91.7
baseload,Energy,VIC,1/01/2052,127.4
solar,Energy,NSW,1/01/2052,60.7
solar,Energy,QLD,1/01/2052,68.7
solar,Energy,SA,1/01/2052,50.5
solar,Energy,VIC,1/01/2052,82.3
solar,green,NSW,1/01/2052,1.1
solar,green,QLD,1/01/2052,1.1
solar,green,SA,1/01/2052,1.1
solar,green,VIC,1/01/2052,1.1
wind,Energy,NSW,1/01/2052,83.9
wind,Energy,QLD,1/01/2052,95.5
wind,Energy,SA,1/01/2052,81.4
wind,Energy,VIC,1/01/2052,95
wind,green,NSW,1/01/2052,1.1
wind,green,QLD,1/01/2052,1.1
wind,green,SA,1/01/2052,1.1
wind,green,VIC,1/01/2052,1.1
baseload,green,NSW,1/01/2052,1.1
baseload,green,QLD,1/01/2052,1.1
baseload,green,SA,1/01/2052,1.1
baseload,green,VIC,1/01/2052,1.1
baseload,Energy,NSW,1/02/2052,103.8
baseload,Energy,QLD,1/02/2052,130.8
baseload,Energy,SA,1/02/2052,89.5
baseload,Energy,VIC,1/02/2052,115
solar,Energy,NSW,1/02/2052,49.8
solar,Energy,QLD,1/02/2052,50.1
solar,Energy,SA,1/02/2052,29.5
solar,Energy,VIC,1/02/2052,62.1
solar,green,NSW,1/02/2052,1.1
solar,green,QLD,1/02/2052,1.1
solar,green,SA,1/02/2052,1.1
solar,green,VIC,1/02/2052,1.1
wind,Energy,NSW,1/02/2052,107
wind,Energy,QLD,1/02/2052,113.7
wind,Energy,SA,1/02/2052,93.9
wind,Energy,VIC,1/02/2052,102.9
wind,green,NSW,1/02/2052,1.1
wind,green,QLD,1/02/2052,1.1
wind,green,SA,1/02/2052,1.1
wind,green,VIC,1/02/2052,1.1
baseload,green,NSW,1/02/2052,1.1
baseload,green,QLD,1/02/2052,1.1
baseload,green,SA,1/02/2052,1.1
baseload,green,VIC,1/02/2052,1.1
baseload,Energy,NSW,1/03/2052,141
baseload,Energy,QLD,1/03/2052,132.5
baseload,Energy,SA,1/03/2052,168.2
baseload,Energy,VIC,1/03/2052,166.7
solar,Energy,NSW,1/03/2052,109.9
solar,Energy,QLD,1/03/2052,90.8
solar,Energy,SA,1/03/2052,96.1
solar,Energy,VIC,1/03/2052,123.6
solar,green,NSW,1/03/2052,1.1
solar,green,QLD,1/03/2052,1.1
solar,green,SA,1/03/2052,1.1
solar,green,VIC,1/03/2052,1.1
wind,Energy,NSW,1/03/2052,135.8
wind,Energy,QLD,1/03/2052,125.5
wind,Energy,SA,1/03/2052,174.1
wind,Energy,VIC,1/03/2052,151.8
wind,green,NSW,1/03/2052,1.1
wind,green,QLD,1/03/2052,1.1
wind,green,SA,1/03/2052,1.1
wind,green,VIC,1/03/2052,1.1
baseload,green,NSW,1/03/2052,1.1
baseload,green,QLD,1/03/2052,1.1
baseload,green,SA,1/03/2052,1.1
baseload,green,VIC,1/03/2052,1.1
baseload,Energy,NSW,1/04/2052,131.5
baseload,Energy,QLD,1/04/2052,107.4
baseload,Energy,SA,1/04/2052,127.4
baseload,Energy,VIC,1/04/2052,139.9
solar,Energy,NSW,1/04/2052,77.3
solar,Energy,QLD,1/04/2052,54.9
solar,Energy,SA,1/04/2052,65.3
solar,Energy,VIC,1/04/2052,86.8
solar,green,NSW,1/04/2052,1.1
solar,green,QLD,1/04/2052,1.1
solar,green,SA,1/04/2052,1.1
solar,green,VIC,1/04/2052,1.1
wind,Energy,NSW,1/04/2052,128.1
wind,Energy,QLD,1/04/2052,93.9
wind,Energy,SA,1/04/2052,115.9
wind,Energy,VIC,1/04/2052,117.2
wind,green,NSW,1/04/2052,1.1
wind,green,QLD,1/04/2052,1.1
wind,green,SA,1/04/2052,1.1
wind,green,VIC,1/04/2052,1.1
baseload,green,NSW,1/04/2052,1.1
baseload,green,QLD,1/04/2052,1.1
baseload,green,SA,1/04/2052,1.1
baseload,green,VIC,1/04/2052,1.1
baseload,Energy,NSW,1/05/2052,131
baseload,Energy,QLD,1/05/2052,142.4
baseload,Energy,SA,1/05/2052,113.9
baseload,Energy,VIC,1/05/2052,114.8
solar,Energy,NSW,1/05/2052,77.3
solar,Energy,QLD,1/05/2052,78.7
solar,Energy,SA,1/05/2052,52.5
solar,Energy,VIC,1/05/2052,71.7
solar,green,NSW,1/05/2052,1.1
solar,green,QLD,1/05/2052,1.1
solar,green,SA,1/05/2052,1.1
solar,green,VIC,1/05/2052,1.1
wind,Energy,NSW,1/05/2052,112.2
wind,Energy,QLD,1/05/2052,132.6
wind,Energy,SA,1/05/2052,87.7
wind,Energy,VIC,1/05/2052,88.2
wind,green,NSW,1/05/2052,1.1
wind,green,QLD,1/05/2052,1.1
wind,green,SA,1/05/2052,1.1
wind,green,VIC,1/05/2052,1.1
baseload,green,NSW,1/05/2052,1.1
baseload,green,QLD,1/05/2052,1.1
baseload,green,SA,1/05/2052,1.1
baseload,green,VIC,1/05/2052,1.1
baseload,Energy,NSW,1/06/2052,205.5
baseload,Energy,QLD,1/06/2052,162
baseload,Energy,SA,1/06/2052,177.4
baseload,Energy,VIC,1/06/2052,189.4
solar,Energy,NSW,1/06/2052,134.3
solar,Energy,QLD,1/06/2052,95.4
solar,Energy,SA,1/06/2052,121.8
solar,Energy,VIC,1/06/2052,152.1
solar,green,NSW,1/06/2052,1.1
solar,green,QLD,1/06/2052,1.1
solar,green,SA,1/06/2052,1.1
solar,green,VIC,1/06/2052,1.1
wind,Energy,NSW,1/06/2052,193.2
wind,Energy,QLD,1/06/2052,143.4
wind,Energy,SA,1/06/2052,142.7
wind,Energy,VIC,1/06/2052,166.1
wind,green,NSW,1/06/2052,1.1
wind,green,QLD,1/06/2052,1.1
wind,green,SA,1/06/2052,1.1
wind,green,VIC,1/06/2052,1.1
baseload,green,NSW,1/06/2052,1.1
baseload,green,QLD,1/06/2052,1.1
baseload,green,SA,1/06/2052,1.1
baseload,green,VIC,1/06/2052,1.1
baseload,Energy,NSW,1/07/2052,149
baseload,Energy,QLD,1/07/2052,114.6
baseload,Energy,SA,1/07/2052,175.4
baseload,Energy,VIC,1/07/2052,175.2
solar,Energy,NSW,1/07/2052,90.3
solar,Energy,QLD,1/07/2052,49.5
solar,Energy,SA,1/07/2052,100.8
solar,Energy,VIC,1/07/2052,111.4
solar,green,NSW,1/07/2052,1.1
solar,green,QLD,1/07/2052,1.1
solar,green,SA,1/07/2052,1.1
solar,green,VIC,1/07/2052,1.1
wind,Energy,NSW,1/07/2052,123.3
wind,Energy,QLD,1/07/2052,95.5
wind,Energy,SA,1/07/2052,123.5
wind,Energy,VIC,1/07/2052,118.1
wind,green,NSW,1/07/2052,1.1
wind,green,QLD,1/07/2052,1.1
wind,green,SA,1/07/2052,1.1
wind,green,VIC,1/07/2052,1.1
baseload,green,NSW,1/07/2052,1.1
baseload,green,QLD,1/07/2052,1.1
baseload,green,SA,1/07/2052,1.1
baseload,green,VIC,1/07/2052,1.1
baseload,Energy,NSW,1/08/2052,143
baseload,Energy,QLD,1/08/2052,114
baseload,Energy,SA,1/08/2052,141.8
baseload,Energy,VIC,1/08/2052,159.7
solar,Energy,NSW,1/08/2052,70.2
solar,Energy,QLD,1/08/2052,48.9
solar,Energy,SA,1/08/2052,68.6
solar,Energy,VIC,1/08/2052,92
solar,green,NSW,1/08/2052,1.1
solar,green,QLD,1/08/2052,1.1
solar,green,SA,1/08/2052,1.1
solar,green,VIC,1/08/2052,1.1
wind,Energy,NSW,1/08/2052,121.5
wind,Energy,QLD,1/08/2052,111.9
wind,Energy,SA,1/08/2052,108.1
wind,Energy,VIC,1/08/2052,102.9
wind,green,NSW,1/08/2052,1.1
wind,green,QLD,1/08/2052,1.1
wind,green,SA,1/08/2052,1.1
wind,green,VIC,1/08/2052,1.1
baseload,green,NSW,1/08/2052,1.1
baseload,green,QLD,1/08/2052,1.1
baseload,green,SA,1/08/2052,1.1
baseload,green,VIC,1/08/2052,1.1
baseload,Energy,NSW,1/09/2052,91
baseload,Energy,QLD,1/09/2052,76.6
baseload,Energy,SA,1/09/2052,84.9
baseload,Energy,VIC,1/09/2052,94
solar,Energy,NSW,1/09/2052,38.3
solar,Energy,QLD,1/09/2052,23.2
solar,Energy,SA,1/09/2052,27.2
solar,Energy,VIC,1/09/2052,41.8
solar,green,NSW,1/09/2052,1.1
solar,green,QLD,1/09/2052,1.1
solar,green,SA,1/09/2052,1.1
solar,green,VIC,1/09/2052,1.1
wind,Energy,NSW,1/09/2052,82.8
wind,Energy,QLD,1/09/2052,76.1
wind,Energy,SA,1/09/2052,66
wind,Energy,VIC,1/09/2052,64.4
wind,green,NSW,1/09/2052,1.1
wind,green,QLD,1/09/2052,1.1
wind,green,SA,1/09/2052,1.1
wind,green,VIC,1/09/2052,1.1
baseload,green,NSW,1/09/2052,1.1
baseload,green,QLD,1/09/2052,1.1
baseload,green,SA,1/09/2052,1.1
baseload,green,VIC,1/09/2052,1.1
baseload,Energy,NSW,1/10/2052,58.8
baseload,Energy,QLD,1/10/2052,47.9
baseload,Energy,SA,1/10/2052,57.2
baseload,Energy,VIC,1/10/2052,52.7
solar,Energy,NSW,1/10/2052,34.6
solar,Energy,QLD,1/10/2052,15.9
solar,Energy,SA,1/10/2052,22.3
solar,Energy,VIC,1/10/2052,29.3
solar,green,NSW,1/10/2052,1.1
solar,green,QLD,1/10/2052,1.1
solar,green,SA,1/10/2052,1.1
solar,green,VIC,1/10/2052,1.1
wind,Energy,NSW,1/10/2052,57.2
wind,Energy,QLD,1/10/2052,47.8
wind,Energy,SA,1/10/2052,46.1
wind,Energy,VIC,1/10/2052,42.4
wind,green,NSW,1/10/2052,1.1
wind,green,QLD,1/10/2052,1.1
wind,green,SA,1/10/2052,1.1
wind,green,VIC,1/10/2052,1.1
baseload,green,NSW,1/10/2052,1.1
baseload,green,QLD,1/10/2052,1.1
baseload,green,SA,1/10/2052,1.1
baseload,green,VIC,1/10/2052,1.1
baseload,Energy,NSW,1/11/2052,43.2
baseload,Energy,QLD,1/11/2052,54.1
baseload,Energy,SA,1/11/2052,39.4
baseload,Energy,VIC,1/11/2052,45.9
solar,Energy,NSW,1/11/2052,22.7
solar,Energy,QLD,1/11/2052,28.3
solar,Energy,SA,1/11/2052,15.1
solar,Energy,VIC,1/11/2052,22.1
solar,green,NSW,1/11/2052,1.1
solar,green,QLD,1/11/2052,1.1
solar,green,SA,1/11/2052,1.1
solar,green,VIC,1/11/2052,1.1
wind,Energy,NSW,1/11/2052,40.8
wind,Energy,QLD,1/11/2052,56.9
wind,Energy,SA,1/11/2052,34.5
wind,Energy,VIC,1/11/2052,37.1
wind,green,NSW,1/11/2052,1.1
wind,green,QLD,1/11/2052,1.1
wind,green,SA,1/11/2052,1.1
wind,green,VIC,1/11/2052,1.1
baseload,green,NSW,1/11/2052,1.1
baseload,green,QLD,1/11/2052,1.1
baseload,green,SA,1/11/2052,1.1
baseload,green,VIC,1/11/2052,1.1
baseload,Energy,NSW,1/12/2052,63.9
baseload,Energy,QLD,1/12/2052,70.1
baseload,Energy,SA,1/12/2052,82.3
baseload,Energy,VIC,1/12/2052,70.6
solar,Energy,NSW,1/12/2052,22.1
solar,Energy,QLD,1/12/2052,51.2
solar,Energy,SA,1/12/2052,28.8
solar,Energy,VIC,1/12/2052,30.5
solar,green,NSW,1/12/2052,1.1
solar,green,QLD,1/12/2052,1.1
solar,green,SA,1/12/2052,1.1
solar,green,VIC,1/12/2052,1.1
wind,Energy,NSW,1/12/2052,68.8
wind,Energy,QLD,1/12/2052,57.8
wind,Energy,SA,1/12/2052,60
wind,Energy,VIC,1/12/2052,54.1
wind,green,NSW,1/12/2052,1.1
wind,green,QLD,1/12/2052,1.1
wind,green,SA,1/12/2052,1.1
wind,green,VIC,1/12/2052,1.1
baseload,green,NSW,1/12/2052,1.1
baseload,green,QLD,1/12/2052,1.1
baseload,green,SA,1/12/2052,1.1
baseload,green,VIC,1/12/2052,1.1
baseload,Energy,NSW,1/01/2053,91.7
baseload,Energy,QLD,1/01/2053,98.7
baseload,Energy,SA,1/01/2053,110.8
baseload,Energy,VIC,1/01/2053,117
solar,Energy,NSW,1/01/2053,61.9
solar,Energy,QLD,1/01/2053,71.8
solar,Energy,SA,1/01/2053,44.6
solar,Energy,VIC,1/01/2053,84.3
solar,green,NSW,1/01/2053,1.1
solar,green,QLD,1/01/2053,1.1
solar,green,SA,1/01/2053,1.1
solar,green,VIC,1/01/2053,1.1
wind,Energy,NSW,1/01/2053,85.3
wind,Energy,QLD,1/01/2053,96
wind,Energy,SA,1/01/2053,89.6
wind,Energy,VIC,1/01/2053,92
wind,green,NSW,1/01/2053,1.1
wind,green,QLD,1/01/2053,1.1
wind,green,SA,1/01/2053,1.1
wind,green,VIC,1/01/2053,1.1
baseload,green,NSW,1/01/2053,1.1
baseload,green,QLD,1/01/2053,1.1
baseload,green,SA,1/01/2053,1.1
baseload,green,VIC,1/01/2053,1.1
baseload,Energy,NSW,1/02/2053,112.1
baseload,Energy,QLD,1/02/2053,125.9
baseload,Energy,SA,1/02/2053,85.8
baseload,Energy,VIC,1/02/2053,114.8
solar,Energy,NSW,1/02/2053,49.1
solar,Energy,QLD,1/02/2053,57.9
solar,Energy,SA,1/02/2053,31.1
solar,Energy,VIC,1/02/2053,60.6
solar,green,NSW,1/02/2053,1.1
solar,green,QLD,1/02/2053,1.1
solar,green,SA,1/02/2053,1.1
solar,green,VIC,1/02/2053,1.1
wind,Energy,NSW,1/02/2053,109.4
wind,Energy,QLD,1/02/2053,121.7
wind,Energy,SA,1/02/2053,90.4
wind,Energy,VIC,1/02/2053,103.4
wind,green,NSW,1/02/2053,1.1
wind,green,QLD,1/02/2053,1.1
wind,green,SA,1/02/2053,1.1
wind,green,VIC,1/02/2053,1.1
baseload,green,NSW,1/02/2053,1.1
baseload,green,QLD,1/02/2053,1.1
baseload,green,SA,1/02/2053,1.1
baseload,green,VIC,1/02/2053,1.1
baseload,Energy,NSW,1/03/2053,158.1
baseload,Energy,QLD,1/03/2053,129.4
baseload,Energy,SA,1/03/2053,149.2
baseload,Energy,VIC,1/03/2053,159.7
solar,Energy,NSW,1/03/2053,110.8
solar,Energy,QLD,1/03/2053,88.7
solar,Energy,SA,1/03/2053,101.3
solar,Energy,VIC,1/03/2053,125.4
solar,green,NSW,1/03/2053,1.1
solar,green,QLD,1/03/2053,1.1
solar,green,SA,1/03/2053,1.1
solar,green,VIC,1/03/2053,1.1
wind,Energy,NSW,1/03/2053,151.2
wind,Energy,QLD,1/03/2053,124.6
wind,Energy,SA,1/03/2053,143.2
wind,Energy,VIC,1/03/2053,144
wind,green,NSW,1/03/2053,1.1
wind,green,QLD,1/03/2053,1.1
wind,green,SA,1/03/2053,1.1
wind,green,VIC,1/03/2053,1.1
baseload,green,NSW,1/03/2053,1.1
baseload,green,QLD,1/03/2053,1.1
baseload,green,SA,1/03/2053,1.1
baseload,green,VIC,1/03/2053,1.1
baseload,Energy,NSW,1/04/2053,138.7
baseload,Energy,QLD,1/04/2053,113
baseload,Energy,SA,1/04/2053,138.1
baseload,Energy,VIC,1/04/2053,148.6
solar,Energy,NSW,1/04/2053,77.4
solar,Energy,QLD,1/04/2053,58.4
solar,Energy,SA,1/04/2053,72.4
solar,Energy,VIC,1/04/2053,90.8
solar,green,NSW,1/04/2053,1.1
solar,green,QLD,1/04/2053,1.1
solar,green,SA,1/04/2053,1.1
solar,green,VIC,1/04/2053,1.1
wind,Energy,NSW,1/04/2053,134.5
wind,Energy,QLD,1/04/2053,99.4
wind,Energy,SA,1/04/2053,127.4
wind,Energy,VIC,1/04/2053,121.4
wind,green,NSW,1/04/2053,1.1
wind,green,QLD,1/04/2053,1.1
wind,green,SA,1/04/2053,1.1
wind,green,VIC,1/04/2053,1.1
baseload,green,NSW,1/04/2053,1.1
baseload,green,QLD,1/04/2053,1.1
baseload,green,SA,1/04/2053,1.1
baseload,green,VIC,1/04/2053,1.1
baseload,Energy,NSW,1/05/2053,128.5
baseload,Energy,QLD,1/05/2053,160.3
baseload,Energy,SA,1/05/2053,104.8
baseload,Energy,VIC,1/05/2053,111.2
solar,Energy,NSW,1/05/2053,69.3
solar,Energy,QLD,1/05/2053,78.3
solar,Energy,SA,1/05/2053,52.9
solar,Energy,VIC,1/05/2053,68
solar,green,NSW,1/05/2053,1.1
solar,green,QLD,1/05/2053,1.1
solar,green,SA,1/05/2053,1.1
solar,green,VIC,1/05/2053,1.1
wind,Energy,NSW,1/05/2053,111.2
wind,Energy,QLD,1/05/2053,140.7
wind,Energy,SA,1/05/2053,82.3
wind,Energy,VIC,1/05/2053,87.4
wind,green,NSW,1/05/2053,1.1
wind,green,QLD,1/05/2053,1.1
wind,green,SA,1/05/2053,1.1
wind,green,VIC,1/05/2053,1.1
baseload,green,NSW,1/05/2053,1.1
baseload,green,QLD,1/05/2053,1.1
baseload,green,SA,1/05/2053,1.1
baseload,green,VIC,1/05/2053,1.1
baseload,Energy,NSW,1/06/2053,191.9
baseload,Energy,QLD,1/06/2053,154.5
baseload,Energy,SA,1/06/2053,172.5
baseload,Energy,VIC,1/06/2053,192.3
solar,Energy,NSW,1/06/2053,133.5
solar,Energy,QLD,1/06/2053,92.4
solar,Energy,SA,1/06/2053,124.5
solar,Energy,VIC,1/06/2053,152.6
solar,green,NSW,1/06/2053,1.1
solar,green,QLD,1/06/2053,1.1
solar,green,SA,1/06/2053,1.1
solar,green,VIC,1/06/2053,1.1
wind,Energy,NSW,1/06/2053,172.5
wind,Energy,QLD,1/06/2053,139.4
wind,Energy,SA,1/06/2053,150.5
wind,Energy,VIC,1/06/2053,164.8
wind,green,NSW,1/06/2053,1.1
wind,green,QLD,1/06/2053,1.1
wind,green,SA,1/06/2053,1.1
wind,green,VIC,1/06/2053,1.1
baseload,green,NSW,1/06/2053,1.1
baseload,green,QLD,1/06/2053,1.1
baseload,green,SA,1/06/2053,1.1
baseload,green,VIC,1/06/2053,1.1
baseload,Energy,NSW,1/07/2053,179.7
baseload,Energy,QLD,1/07/2053,124.5
baseload,Energy,SA,1/07/2053,172.9
baseload,Energy,VIC,1/07/2053,189
solar,Energy,NSW,1/07/2053,90.6
solar,Energy,QLD,1/07/2053,50.1
solar,Energy,SA,1/07/2053,85.7
solar,Energy,VIC,1/07/2053,117.8
solar,green,NSW,1/07/2053,1.1
solar,green,QLD,1/07/2053,1.1
solar,green,SA,1/07/2053,1.1
solar,green,VIC,1/07/2053,1.1
wind,Energy,NSW,1/07/2053,140.9
wind,Energy,QLD,1/07/2053,104.6
wind,Energy,SA,1/07/2053,112.8
wind,Energy,VIC,1/07/2053,121.8
wind,green,NSW,1/07/2053,1.1
wind,green,QLD,1/07/2053,1.1
wind,green,SA,1/07/2053,1.1
wind,green,VIC,1/07/2053,1.1
baseload,green,NSW,1/07/2053,1.1
baseload,green,QLD,1/07/2053,1.1
baseload,green,SA,1/07/2053,1.1
baseload,green,VIC,1/07/2053,1.1
baseload,Energy,NSW,1/08/2053,149.2
baseload,Energy,QLD,1/08/2053,114.5
baseload,Energy,SA,1/08/2053,162.7
baseload,Energy,VIC,1/08/2053,144.6
solar,Energy,NSW,1/08/2053,71.6
solar,Energy,QLD,1/08/2053,48.8
solar,Energy,SA,1/08/2053,77.1
solar,Energy,VIC,1/08/2053,92.6
solar,green,NSW,1/08/2053,1.1
solar,green,QLD,1/08/2053,1.1
solar,green,SA,1/08/2053,1.1
solar,green,VIC,1/08/2053,1.1
wind,Energy,NSW,1/08/2053,124.3
wind,Energy,QLD,1/08/2053,112.6
wind,Energy,SA,1/08/2053,119.9
wind,Energy,VIC,1/08/2053,102.1
wind,green,NSW,1/08/2053,1.1
wind,green,QLD,1/08/2053,1.1
wind,green,SA,1/08/2053,1.1
wind,green,VIC,1/08/2053,1.1
baseload,green,NSW,1/08/2053,1.1
baseload,green,QLD,1/08/2053,1.1
baseload,green,SA,1/08/2053,1.1
baseload,green,VIC,1/08/2053,1.1
baseload,Energy,NSW,1/09/2053,82.6
baseload,Energy,QLD,1/09/2053,69.8
baseload,Energy,SA,1/09/2053,76.9
baseload,Energy,VIC,1/09/2053,85
solar,Energy,NSW,1/09/2053,38
solar,Energy,QLD,1/09/2053,24.1
solar,Energy,SA,1/09/2053,26.7
solar,Energy,VIC,1/09/2053,43.1
solar,green,NSW,1/09/2053,1.1
solar,green,QLD,1/09/2053,1.1
solar,green,SA,1/09/2053,1.1
solar,green,VIC,1/09/2053,1.1
wind,Energy,NSW,1/09/2053,75.5
wind,Energy,QLD,1/09/2053,69.3
wind,Energy,SA,1/09/2053,64.9
wind,Energy,VIC,1/09/2053,59.9
wind,green,NSW,1/09/2053,1.1
wind,green,QLD,1/09/2053,1.1
wind,green,SA,1/09/2053,1.1
wind,green,VIC,1/09/2053,1.1
baseload,green,NSW,1/09/2053,1.1
baseload,green,QLD,1/09/2053,1.1
baseload,green,SA,1/09/2053,1.1
baseload,green,VIC,1/09/2053,1.1
baseload,Energy,NSW,1/10/2053,57.7
baseload,Energy,QLD,1/10/2053,49.8
baseload,Energy,SA,1/10/2053,46.3
baseload,Energy,VIC,1/10/2053,51.7
solar,Energy,NSW,1/10/2053,34
solar,Energy,QLD,1/10/2053,17.7
solar,Energy,SA,1/10/2053,20.6
solar,Energy,VIC,1/10/2053,29.2
solar,green,NSW,1/10/2053,1.1
solar,green,QLD,1/10/2053,1.1
solar,green,SA,1/10/2053,1.1
solar,green,VIC,1/10/2053,1.1
wind,Energy,NSW,1/10/2053,56
wind,Energy,QLD,1/10/2053,51.8
wind,Energy,SA,1/10/2053,40.9
wind,Energy,VIC,1/10/2053,41.6
wind,green,NSW,1/10/2053,1.1
wind,green,QLD,1/10/2053,1.1
wind,green,SA,1/10/2053,1.1
wind,green,VIC,1/10/2053,1.1
baseload,green,NSW,1/10/2053,1.1
baseload,green,QLD,1/10/2053,1.1
baseload,green,SA,1/10/2053,1.1
baseload,green,VIC,1/10/2053,1.1
baseload,Energy,NSW,1/11/2053,42.1
baseload,Energy,QLD,1/11/2053,53
baseload,Energy,SA,1/11/2053,42.3
baseload,Energy,VIC,1/11/2053,44.6
solar,Energy,NSW,1/11/2053,22.2
